var_0,var_1,var_2,var_3,quality
43,44,24,21,27.942022278337106
5,19,4,40,1.8270113957808283
50,9,14,42,13.4034951840255
52,22,26,47,32.47084531696006
34,29,15,46,17.285239473573633
19,12,32,14,17.162181547411873
8,29,34,41,10.532551802911058
34,47,34,17,23.18951257063339
4,8,10,6,4.528659419532187
45,48,31,9,12.40638673476884
4,13,24,48,5.030152666954766
23,31,13,3,3.521110412390976
20,13,28,29,20.110771617148778
47,47,31,50,39.52895182022322
12,21,15,26,15.387106712009304
8,44,35,40,10.532551802911058
7,52,43,23,9.071009128282014
9,34,8,41,7.613661361048425
6,17,43,28,7.710440851639495
4,50,40,13,5.030152666954766
37,32,28,52,35.3450480647201
25,20,50,30,28.70755833530536
41,46,3,50,1.2798835959636943
10,22,19,33,13.296711246863644
15,17,50,36,20.071422721837802
50,49,14,48,16.030262020784786
16,37,11,52,11.771938983616257
26,19,6,15,4.581829190463551
46,26,41,48,37.8246650665466
36,28,11,29,11.771938983616257
23,17,28,18,23.844821959458432
13,52,12,19,13.140846720505106
21,30,39,8,11.385257925414827
7,16,3,45,1.2798835959636943
12,52,26,4,6.165207432065431
28,37,5,36,3.306701985466447
46,51,45,23,31.6144708443828
22,46,23,24,27.547021989363422
26,4,11,40,7.440873899076405
34,29,13,4,6.165207432065431
8,21,14,10,10.283968394316382
34,26,22,24,27.052431735102815
51,39,21,12,16.24646562650957
39,30,17,46,20.154154428458536
26,22,15,41,17.285239473573633
7,28,10,50,8.477450183285027
42,41,6,21,4.581829190463551
13,41,5,22,3.306701985466447
41,14,36,20,21.63987716975209
15,21,42,33,20.229309807366498
50,10,13,45,13.502333439067312
16,11,42,20,17.341538152079423
15,22,4,4,1.7374961342576345
39,27,43,48,39.5736025946757
43,16,47,20,23.99933877818369
39,18,10,27,10.382303742576902
21,34,37,4,6.165207432065431
29,16,36,26,24.005474550419873
8,27,28,6,7.887375415829234
24,14,47,47,21.648059613849515
24,14,37,38,21.648059613849515
19,46,52,42,25.76578342538183
35,47,7,28,6.171741527903025
18,13,30,24,20.01957177311709
15,16,38,3,3.521110412390976
30,13,50,11,14.975764516195468
4,26,37,49,5.030152666954766
52,29,12,46,13.337273309863852
50,51,32,31,40.10907814612892
38,20,6,4,3.691405588035336
42,42,15,24,17.285239473573633
30,37,49,43,40.6673780229617
45,20,43,35,28.734838741981896
3,22,31,12,3.643359285151712
26,29,18,42,21.425309018493106
6,13,16,27,7.710440851639495
35,47,18,26,21.425309018493106
18,25,22,5,7.340551356923348
9,26,37,5,7.622827620039202
12,22,11,15,11.851760640082121
15,28,47,4,6.165207432065431
39,38,17,22,20.154154428458536
20,44,27,30,27.099310934879416
15,42,50,30,20.229309807366498
46,41,46,26,36.0882862129122
10,7,40,10,12.115805026315773
50,28,22,17,23.18951257063339
31,33,45,18,25.6867927737633
39,42,16,39,18.743615962788514
42,27,35,4,6.165207432065431
51,23,28,15,20.7828211894305
43,41,12,10,11.827556699366442
22,21,22,34,26.749798645581816
48,28,13,5,7.340551356923348
26,50,51,31,35.27852427812608
35,27,10,4,6.165207432065431
11,46,31,6,8.700543999098945
11,13,31,20,14.580866379514216
5,25,49,47,6.380362326438906
30,26,36,11,15.448635835385595
7,6,46,18,9.015221979326393
39,46,12,27,13.337273309863852
14,13,18,29,17.9501880299708
50,10,27,21,14.675217417176674
24,11,22,51,17.455383724917574
19,48,23,3,3.521110412390976
26,36,39,38,35.27852427812608
6,11,41,34,7.710440851639495
28,52,28,30,35.43496576669278
6,17,11,32,7.710440851639495
19,28,28,42,25.76578342538183
34,15,39,39,22.606143078150357
48,33,23,21,27.065725287953995
46,25,10,9,9.650300865643462
14,37,20,41,18.817476941744857
9,4,45,45,7.439698142964699
37,15,32,5,7.340551356923348
8,23,16,41,10.504244000958812
32,13,41,6,8.786913675209291
7,36,35,5,6.698080621175892
50,26,11,38,11.771938983616257
39,26,23,44,28.3352486812519
46,21,52,37,29.893209007447865
6,46,36,45,7.710440851639495
51,27,7,33,6.171741527903025
47,14,3,20,1.2798835959636943
27,47,31,25,34.77527903773184
5,40,40,33,6.380362326438906
23,18,14,3,3.521110412390976
48,14,52,47,21.648291282305745
48,48,16,7,10.077242479384134
36,7,27,44,12.698417725381708
18,33,18,10,13.154049821321847
5,6,7,15,4.966899276386515
9,44,40,11,11.796582220222653
35,49,14,26,16.030262020784786
12,48,39,36,16.002886700582827
47,18,7,28,6.171741527903025
20,9,44,41,13.778845337989708
20,39,51,46,27.099310934879416
16,26,28,7,10.077242479384134
7,44,30,11,9.071009128282014
47,5,34,23,10.119300299632007
52,23,14,21,16.030262020784786
33,24,50,39,35.16964742181624
37,31,36,45,45.65133923885894
29,21,3,15,1.2798835959636943
18,42,49,28,24.382088696957922
7,37,16,16,9.071009128282014
31,47,7,18,6.171741527903025
32,24,17,21,20.154154428458536
15,30,35,12,16.39411538302782
38,42,35,23,31.6144708443828
49,25,3,22,1.2798835959636943
32,48,48,18,25.6867927737633
17,43,51,8,11.688188130854192
29,45,14,17,16.030262020784786
27,31,51,51,36.898052420443
42,34,19,38,22.906520752615467
23,6,30,26,10.530994928565253
23,33,19,5,7.340551356923348
6,50,31,43,7.710440851639495
45,11,19,41,17.41552745921725
12,45,14,44,14.711270867369295
14,13,41,4,6.165207432065431
5,4,26,3,2.5423997749692995
32,18,17,37,20.14445941124624
45,3,47,37,4.322721699246534
49,14,34,22,21.64900078840191
11,16,42,3,3.521110412390976
5,47,16,40,6.380362326438906
42,12,38,11,14.975764516195468
46,8,38,49,13.976414705807937
47,37,7,49,6.171741527903025
9,23,39,15,11.92194083112208
30,49,52,30,39.7293490433372
7,34,16,35,9.071009128282014
33,26,48,34,37.837310360460144
7,47,41,45,9.071009128282014
14,17,18,23,18.64295681818828
16,18,7,7,6.212248725841886
43,51,47,14,19.423162995153362
35,29,43,40,41.72963663032765
29,37,10,22,10.382303742576902
34,15,29,48,22.605262752685938
26,41,13,29,14.748826161780944
42,21,52,14,19.423162995153362
31,40,9,12,9.100079595829946
26,42,40,32,35.27852427812608
12,44,49,20,16.002886700582827
50,38,33,42,42.40712311425517
48,47,17,10,13.29598592175499
8,43,45,52,10.532551802911058
39,12,6,7,4.34190448671561
4,28,20,38,5.030152666954766
13,52,28,41,17.4338837230921
13,6,17,42,10.538684463160356
32,36,31,33,39.35234910700029
26,17,30,17,23.18951257063339
29,6,43,52,10.531014616740897
14,50,43,3,3.521110412390976
12,22,46,28,16.002886700582827
38,17,10,16,10.382303742576902
38,48,37,43,47.97820048701467
22,37,27,49,29.77149527311026
29,25,19,36,22.906520752615467
9,33,5,50,3.306701985466447
28,39,13,3,3.521110412390976
32,42,37,8,11.385257925414827
46,35,15,34,17.285239473573633
8,10,37,21,10.290820927812751
23,17,27,7,10.077242479384134
32,37,8,22,7.613661361048425
51,5,13,42,10.030862275653526
52,13,4,10,2.0461696335446353
32,15,45,40,22.606158002346284
27,21,43,50,29.914880893535614
33,15,4,7,2.0419221194564
29,36,9,52,9.100079595829946
52,5,48,21,10.119264558751059
31,47,28,38,35.3450480647201
38,35,24,25,29.646348037415766
26,40,31,48,35.252986505019756
4,15,11,42,4.9683996260209975
41,42,8,26,7.613661361048425
28,43,44,40,38.200725331646915
52,27,5,26,3.306701985466447
52,46,47,33,45.3335484258716
20,51,42,6,8.786913675209291
40,13,35,17,20.008458737693694
24,26,13,21,14.748826161780944
26,51,25,25,31.087172314398458
9,22,46,11,11.796582220222653
31,40,25,19,25.852269701303044
49,38,44,11,15.448635835385595
18,3,25,5,4.271504084478388
22,35,38,33,29.839532186341643
43,22,24,36,29.82541024861612
19,27,14,26,16.030262020784786
24,28,8,3,3.6779022083892063
14,7,39,20,12.697024278582445
8,28,51,50,10.532551802911058
39,47,26,25,32.04567532296101
3,32,26,49,3.643359285151712
22,38,8,49,7.613661361048425
15,37,23,36,20.229309807366498
21,19,16,23,18.743615962788514
9,8,26,27,11.754632424113831
22,27,17,6,8.786913675209291
12,7,33,48,12.53473644529993
49,8,28,9,12.836515735069412
38,37,22,17,23.18951257063339
13,7,12,51,12.508736218074262
17,40,52,29,22.983509433070154
35,12,43,12,16.24646562650957
39,28,22,5,7.340551356923348
48,11,25,16,17.461733412377082
42,35,15,22,17.285239473573633
26,49,15,23,17.285239473573633
43,44,29,21,28.710091116258738
16,17,39,6,8.786913675209291
28,17,35,10,13.29598592175499
9,16,10,30,9.649269275978213
28,40,29,6,8.786913675209291
50,47,40,44,52.006478232567254
52,48,45,30,40.440882023545015
21,30,4,11,2.0461696335446353
5,29,45,36,6.380362326438906
23,36,17,15,18.96976673169072
22,29,34,35,29.839532186341643
32,9,13,39,13.17474420970553
16,51,11,37,11.771938983616257
48,7,37,40,12.698411675340854
13,50,52,8,11.861999390597646
35,26,21,48,25.60097082554108
52,20,46,8,11.385257925414827
42,36,21,43,25.60097082554108
14,49,37,9,12.385886441328026
30,24,39,10,13.29598592175499
8,28,34,29,10.532551802911058
22,11,15,40,16.849049289965805
5,25,7,37,5.084039729995822
37,5,52,51,10.119302189793224
47,10,28,21,14.675448943971277
22,15,48,36,22.610999286955256
32,24,42,25,34.16887192359957
8,6,36,36,9.626422568694823
12,40,36,45,16.002886700582827
3,21,17,24,3.643359285151712
7,37,47,5,6.698080621175892
47,24,22,3,3.521110412390976
15,25,41,8,11.688188130854192
17,24,46,42,22.983509433070154
12,26,3,29,1.2798835959636943
31,43,26,22,30.77529204179592
50,32,34,30,41.953751130607955
22,17,44,5,7.340551356923348
35,51,28,45,35.3450480647201
50,43,27,32,33.91172232497898
40,33,50,12,16.24646562650957
24,29,17,33,20.154154428458536
40,6,19,40,10.530422266432526
52,22,5,5,3.488059043768561
42,43,11,34,11.771938983616257
38,5,25,5,7.340551356923348
22,51,27,20,28.0178781320744
25,14,17,36,20.346975550362707
23,3,5,7,3.55067192382414
18,46,22,43,24.05857292501391
10,41,47,44,13.296711246863644
38,18,31,4,6.165207432065431
35,10,52,30,14.675382015500558
26,3,9,3,3.521110412390976
37,20,21,6,8.786913675209291
15,43,50,15,19.68673203776818
10,41,27,15,13.296711246863644
8,51,13,24,10.381608084184055
47,5,20,48,10.118967659201683
3,5,42,21,3.643359285151712
3,18,11,12,3.643359285151712
11,33,17,37,14.580866379514216
39,40,9,5,7.4910441976662705
51,21,34,36,29.892748723509005
51,34,27,29,33.82538194245464
18,49,28,13,18.197175412929568
38,30,9,42,9.100079595829946
49,30,4,15,2.0461696335446353
44,52,36,17,23.18951257063339
37,38,20,43,24.270038669231344
24,23,10,12,10.347131546509509
8,5,5,31,3.428231063742471
39,12,12,28,13.54175929320216
41,45,47,14,19.423162995153362
16,11,48,50,17.341538152079423
18,20,19,35,22.268514803458253
20,40,14,19,16.030262020784786
44,43,27,25,33.256443081449504
10,45,49,6,8.700543999098945
32,23,17,20,20.154154428458536
14,20,28,38,18.817476941744857
47,31,24,29,29.88364207884479
32,24,5,20,3.306701985466447
31,19,17,16,19.377854708033617
43,18,21,50,25.580849038928452
15,37,18,5,7.340551356923348
28,33,44,33,38.200725331646915
7,25,20,14,9.071009128282014
7,7,26,10,9.052490136251826
40,32,46,41,47.384133331831144
24,7,49,13,12.644880610909583
47,20,32,13,18.227273497652114
10,26,28,32,13.296711246863644
15,8,42,12,14.093480554194509
12,17,11,8,10.607310701765043
51,46,40,38,51.03998227907888
12,4,27,51,7.497919117318838
7,26,7,35,6.212248725841886
20,11,42,35,17.461142872741032
39,33,25,16,22.211547987002767
44,40,11,35,11.771938983616257
34,18,33,9,12.40638673476884
45,32,5,47,3.306701985466447
32,29,16,42,18.743615962788514
20,21,4,32,2.0461696335446353
34,47,5,39,3.306701985466447
21,4,32,41,7.495095818015015
4,32,9,12,4.813377627782457
23,27,4,37,2.0461696335446353
12,21,26,16,15.947779139801225
17,27,17,51,20.14445941124624
13,51,5,5,3.488059043768561
41,8,30,19,13.978100027600027
20,14,47,36,21.617801343183086
32,7,17,49,12.71826845056552
40,21,38,7,10.077242479384134
43,6,20,39,10.530422266432526
16,51,47,41,21.630848065935965
21,5,24,35,10.119143594355693
44,35,42,36,48.78162520367256
34,34,13,9,12.293919459357609
23,37,37,38,31.312527020502216
42,34,48,48,49.05618405832409
35,49,41,12,16.24646562650957
17,36,41,12,16.24646562650957
47,21,20,15,20.7828211894305
44,23,9,19,9.100079595829946
5,13,29,25,6.380362326438906
33,35,15,37,17.285239473573633
19,43,44,12,16.24646562650957
19,16,9,44,9.100079595829946
7,29,14,5,6.698080621175892
31,10,19,48,14.663790211547711
22,13,22,28,20.087578823233272
25,50,21,7,10.077242479384134
6,39,33,19,7.710440851639495
35,41,15,18,17.285239473573633
36,43,25,30,31.087172314398458
46,3,9,27,4.343093319271635
22,27,49,5,7.340551356923348
52,50,3,12,1.2798835959636943
24,14,25,30,21.656515806873607
11,51,16,8,11.550297153468719
50,42,17,10,13.29598592175499
48,32,46,6,8.786913675209291
11,48,36,30,14.663931188488696
23,43,39,18,25.47478325397416
35,52,29,11,15.448635835385595
52,15,9,42,9.100079595829946
25,13,10,9,9.650300865643462
31,31,17,38,20.154154428458536
31,33,31,40,39.52895182022322
42,6,24,46,10.530994928565253
27,8,37,31,13.976422352255415
47,43,29,49,36.85976981160815
37,18,48,46,27.96262733825851
50,15,37,16,21.65780018147565
49,7,43,41,12.698411660999993
39,17,37,12,16.24646562650957
32,24,19,40,22.906520752615467
37,30,42,41,41.883512184588064
25,41,28,29,33.25595728048822
26,8,33,23,13.9765703258388
33,33,36,13,18.227273497652114
13,50,11,37,11.771938983616257
24,49,29,4,6.165207432065431
16,10,27,29,14.641812745579267
24,6,9,30,8.65740706220172
27,32,36,19,25.985595643788137
5,32,40,4,4.3168212230894305
17,10,16,41,14.596073243223172
30,21,7,3,3.7290876395858565
12,20,40,7,10.129065772045537
52,11,12,5,7.340551356923348
9,49,35,20,11.945135747096126
48,34,17,52,20.154154428458536
46,23,19,40,22.906520752615467
14,45,52,34,18.817476941744857
11,33,32,4,6.165207432065431
20,30,36,19,24.714403179317145
51,27,24,40,29.88364207884479
12,11,38,39,15.372125581286662
41,51,29,8,11.385257925414827
31,5,8,51,7.661466944698486
16,41,26,43,21.630848065935965
24,5,19,46,10.118264073313613
35,18,33,26,27.96777490281361
20,4,11,17,7.440873899076405
39,46,10,47,10.382303742576902
39,3,14,47,4.323107813590441
28,6,9,17,8.65740706220172
25,27,7,39,6.171741527903025
9,44,11,35,10.480478473401
34,49,5,34,3.306701985466447
35,15,42,21,22.595738276039352
3,24,3,11,1.0915126564873032
15,17,3,36,1.2798835959636943
48,36,34,41,43.57680171719876
33,17,45,29,24.285946466627596
21,6,10,13,9.848493889797913
16,34,21,15,19.38826575546941
14,32,29,45,18.817476941744857
44,51,46,47,58.97822147894529
16,13,40,52,19.59955257877415
52,10,35,32,14.675381337179065
43,47,32,32,40.74117774256842
47,39,15,21,17.285239473573633
48,31,38,7,10.077242479384134
47,13,19,38,19.917746758308006
14,27,43,50,18.817476941744857
20,14,17,48,20.346975550362707
17,35,13,3,3.521110412390976
26,44,23,22,27.799549148075798
50,15,6,5,4.217112638954724
17,42,6,9,4.581829190463551
8,28,7,15,6.212248725841886
18,50,34,14,19.582592154917705
13,40,41,14,17.20300669901227
48,37,36,4,6.165207432065431
45,51,39,30,40.440882023545015
12,45,17,23,15.947779139801225
10,18,4,12,2.0461696335446353
3,14,38,31,3.643359285151712
46,6,50,42,10.531014449286161
15,15,24,7,10.077242479384134
29,41,6,48,4.581829190463551
35,42,34,30,40.701231563825694
18,24,41,49,24.382088696957922
52,29,41,40,41.75367798759076
24,19,26,31,27.202058159987146
52,48,17,43,20.154154428458536
43,21,19,28,22.906520752615467
24,7,29,42,12.69842805083215
7,4,40,3,2.9034911365377325
44,36,37,42,47.39064420624938
49,8,35,50,13.976414838259986
33,4,50,47,7.49508148455461
14,31,12,7,10.129065772045537
8,10,33,47,10.290820927812751
43,23,32,11,15.448635835385595
30,4,40,6,6.9700733171525435
48,46,20,45,24.270038669231344
9,50,23,51,11.945135747096126
48,51,47,46,61.162962966217414
20,38,30,44,27.099310934879416
24,18,48,26,27.97483090219806
50,25,34,47,36.40573743291256
32,31,27,30,33.82538194245464
45,27,38,29,38.842498441819686
16,16,38,31,21.31156629407285
23,5,30,21,10.119231567735284
15,26,17,25,18.905660843330725
18,27,48,51,24.382088696957922
18,27,48,50,24.382088696957922
35,51,10,12,10.347131546509509
26,28,19,47,22.906520752615467
16,14,36,41,20.38792061962132
14,17,10,48,10.382303742576902
40,31,19,16,21.37469301023909
51,32,24,41,29.88364207884479
35,30,18,29,21.425309018493106
49,39,10,33,10.382303742576902
50,18,24,21,27.5129059625323
23,47,39,39,31.312527020502216
29,21,13,45,14.748826161780944
34,42,10,14,10.361558739709855
20,45,41,16,21.907435726307323
35,26,27,38,33.881645062941956
23,31,29,28,31.166625436590323
26,44,52,16,22.211547987002767
14,7,4,44,2.0461696335446353
49,4,27,15,7.495409321194436
23,42,25,20,27.81449746921181
31,29,30,26,35.710821111820486
21,10,43,7,9.39562653228603
52,28,37,4,6.165207432065431
37,40,7,15,6.171741527903025
48,10,38,47,14.67538135131844
9,11,8,44,7.613661361048425
43,26,50,49,37.82456782495073
6,33,4,31,2.0461696335446353
27,8,10,31,10.450453684834
15,10,42,36,14.641812745579267
17,51,23,21,22.93489973246953
6,46,13,12,7.710440851639495
22,9,5,6,3.0593642752491097
12,9,17,16,13.703843141728475
13,26,51,30,17.4338837230921
22,37,31,22,29.662470902043804
37,39,22,45,27.074072341678804
26,10,45,31,14.675391059763419
39,39,27,41,33.91172232497898
52,50,49,27,37.54410243102061
44,33,34,52,43.30225935043894
36,9,13,13,13.17474420970553
44,22,9,19,9.100079595829946
12,40,44,49,16.002886700582827
50,8,26,51,13.976471675562356
12,4,29,46,7.497919117318838
37,30,26,39,32.54568610956562
30,26,4,40,2.0461696335446353
24,30,17,51,20.154154428458536
21,41,35,25,28.500078843938756
46,26,42,29,37.51502198344218
44,48,34,27,37.54410243102061
13,51,31,45,17.4338837230921
19,52,33,11,15.448635835385595
39,3,44,49,4.322721699246534
49,49,46,9,12.40638673476884
23,35,33,33,31.312527020502216
7,20,52,20,9.071009128282014
50,41,16,50,18.743615962788514
34,48,31,49,39.52895182022322
22,7,51,15,12.697024278582445
18,52,44,44,24.382088696957922
23,24,26,30,30.825421784934953
52,9,29,10,13.26845011879552
44,37,35,32,43.96104053430209
9,16,41,14,11.888881304853852
20,20,28,31,26.421641280216342
40,7,32,37,12.698411917338124
17,40,31,12,16.24646562650957
3,7,38,30,3.643359285151712
27,15,21,20,22.37978448282067
21,38,47,49,28.500078843938756
46,45,11,9,10.67879026612264
42,20,33,31,28.737322047240948
39,9,48,43,13.77753542594931
3,48,20,49,3.643359285151712
41,38,31,20,27.38858802049817
27,9,45,16,13.781411473623214
25,40,12,40,13.337273309863852
36,19,27,3,3.521110412390976
3,47,21,43,3.643359285151712
3,33,41,14,3.643359285151712
22,45,27,12,16.24646562650957
48,51,31,5,7.340551356923348
50,33,18,19,21.209764617052745
37,27,12,24,13.337273309863852
28,33,22,44,27.074072341678804
11,42,4,32,2.0461696335446353
20,37,12,10,11.827556699366442
4,15,12,47,4.9683996260209975
51,34,37,8,11.385257925414827
11,37,42,26,14.663931188488696
41,45,39,11,15.448635835385595
15,12,40,43,17.039759372827195
49,19,43,41,27.296968170067384
28,41,27,25,33.23949152644511
19,23,36,33,25.76578342538183
10,34,15,38,13.126564687325775
13,11,15,10,12.98603789154616
32,38,3,27,1.2798835959636943
42,51,11,27,11.771938983616257
29,35,8,15,7.613661361048425
22,50,52,25,29.839532186341643
40,7,52,10,12.513527112560324
24,11,40,46,17.451075221083588
23,38,17,9,12.40638673476884
15,34,39,24,20.229309807366498
9,5,27,44,10.061043155328068
47,8,16,43,14.030514455299306
25,19,42,12,16.24646562650957
7,22,10,46,8.477450183285027
28,25,10,12,10.347131546509509
14,48,15,42,16.569024448813945
28,34,30,51,36.95843862723397
8,37,20,12,10.525187176755567
14,27,13,11,13.886667879102335
18,22,24,21,24.20791263349756
33,44,40,5,7.340551356923348
42,48,22,42,27.074072341678804
43,40,40,20,27.38858802049817
20,17,18,38,21.97165734300591
5,31,50,13,6.380362326438906
44,27,27,15,20.7828211894305
