var_0,var_1,var_2,var_3,var_4,var_5,var_6,quality
17,20,50,34,43,3,49,5.0103964218256214e-05
21,17,48,21,23,40,50,27.73325466060251
41,5,46,27,33,37,22,24.93598810623474
29,31,41,10,14,4,5,4.143368357095542e-05
38,21,46,43,24,52,23,29.015985861483713
34,8,42,4,5,8,8,-21.1853490163612
41,36,13,41,33,17,3,1.613743531061763
18,20,12,41,28,10,48,13.047231181051808
44,21,33,25,48,48,18,22.456648801903974
49,5,37,3,13,21,4,3.3111985967652124
4,20,20,47,22,12,29,-21.1754204056832
29,48,34,16,28,52,25,25.84714153945452
40,20,49,48,11,39,31,16.86691853123588
6,9,17,17,13,33,32,0.009885207023657526
10,7,22,24,23,35,21,3.304708763997032
20,16,7,3,17,47,19,-21.206536007354032
40,47,38,41,44,29,13,15.472495769174841
16,9,7,10,43,24,8,-21.177474622711806
36,48,35,28,49,33,25,31.77115965976386
26,52,32,49,52,50,22,28.004837163113624
9,14,30,48,18,19,32,1.6162606126649113
36,38,33,44,12,35,3,1.6137435310562958
44,16,13,41,22,47,7,7.470091742594454
11,33,47,41,10,21,46,-10.58752594113476
29,23,4,22,7,44,40,5.010433002176395e-05
32,14,24,47,35,31,42,32.420642308842595
24,40,46,27,27,26,50,31.842870849426365
28,12,38,16,6,41,30,-10.587714333696717
12,8,28,18,4,24,46,-21.191121064461143
33,10,12,47,22,45,17,15.826904693788814
19,51,4,37,45,33,33,5.010423669151833e-05
46,5,27,42,30,32,23,24.93607941309308
15,32,7,48,50,31,30,-21.18941443113989
47,39,35,21,18,33,10,11.391300645900188
14,47,12,42,30,11,13,13.864880734300915
36,30,6,4,46,37,12,-21.202278507493244
34,11,47,20,39,39,38,30.823049081078636
48,29,6,35,52,47,4,-21.177236857967312
42,50,26,52,27,42,50,34.39874747116364
32,45,14,32,26,23,7,7.470091690816452
30,46,20,28,42,43,30,26.906184328712804
10,41,27,37,19,40,23,3.304708763997032
11,47,10,6,22,7,35,-21.190729614302356
29,19,22,38,40,29,51,29.65388796152547
47,41,38,18,32,42,43,28.756246141355902
46,33,9,48,35,28,48,-10.58750483892632
10,42,15,14,10,18,51,3.304708763997032
47,46,26,21,45,42,6,6.215928566382069
12,36,25,38,21,20,39,15.53283982115792
31,35,41,35,36,45,42,41.302119537327286
20,36,14,52,44,49,15,17.7445145075692
5,49,13,23,9,5,25,4.76054767707183
9,5,6,35,24,33,8,-21.177928367341206
8,19,46,24,29,5,42,0.009806321485589827
42,27,22,29,30,42,22,28.00917954916266
46,27,11,31,6,29,41,-21.192365043240954
29,42,38,29,35,42,51,38.842897667411826
43,45,39,33,42,15,38,19.950428998276443
11,22,45,12,22,12,12,4.865260069662167
52,29,8,48,25,14,46,-21.18931502400684
29,25,24,44,4,34,20,-21.191507569420377
31,50,32,48,39,16,10,11.391300369860863
9,40,29,27,42,13,17,1.6162606126649113
45,49,24,30,41,7,32,-21.189315024730064
31,27,36,43,34,25,6,6.21592843410708
23,19,30,12,11,29,9,10.21088819706802
15,47,47,13,38,17,26,18.610158387816853
25,26,46,27,45,33,22,28.05552429052041
6,38,44,14,6,20,37,-10.609003743208469
25,37,14,14,32,27,46,18.557317678198785
36,9,27,42,20,47,27,27.17241328405763
22,32,33,26,22,22,28,27.87332434638638
30,13,24,10,51,38,36,3.304708763997032
33,41,15,46,7,49,14,-21.191585934381543
32,3,15,36,15,15,8,8.908798106614643
46,9,49,8,36,30,7,7.4725982013592125
20,51,4,15,30,47,51,5.0104354162996815e-05
50,43,13,15,6,46,47,-21.193130394862504
5,40,34,13,16,44,48,-10.642264520520952
45,17,47,35,38,25,36,33.83233161396825
12,28,27,50,16,45,44,15.53283982115792
16,42,36,10,39,23,28,3.304708763997032
41,14,44,37,20,38,18,22.411207034413234
46,34,18,39,6,48,48,-10.587713582140058
37,38,27,39,42,20,35,26.888109748589685
41,4,50,27,14,16,43,19.0693440028083
7,51,29,49,51,33,18,8.569515030065865
34,4,32,41,29,17,27,22.590804778956564
26,34,36,48,45,17,5,4.765372569882525
8,48,24,21,39,42,20,9.957058615410805
50,27,17,3,15,7,35,-21.206536007354032
51,22,25,10,26,48,41,3.304708763997032
10,5,42,3,18,15,40,4.35801141196166
28,31,4,22,27,16,35,5.010433002176395e-05
7,16,46,20,36,39,25,8.569515030065865
24,39,10,11,36,38,36,4.865260069662167
8,40,47,8,38,20,50,9.957058615410805
38,12,12,37,17,40,36,15.751856933483854
47,41,33,27,3,32,52,-21.19033275685712
35,24,52,50,25,8,45,-21.189315023973478
37,15,50,51,9,27,26,15.085188262808941
33,40,10,34,42,40,17,13.04861297657643
14,17,49,22,8,28,51,-10.586825174985
4,50,16,52,46,52,50,-21.1754204056832
47,42,21,8,28,8,43,-21.189648675784614
48,36,22,14,11,18,25,16.874050257867818
19,16,31,28,38,14,43,18.633380952722526
49,6,44,29,42,12,39,15.798503823787229
4,21,28,30,31,37,29,-21.1754204056832
15,25,47,31,34,30,5,4.765374601234832
43,27,24,19,17,49,41,23.136626528433908
52,43,4,6,26,47,50,5.006795894074047e-05
9,34,20,26,42,19,50,1.6162606126649113
36,46,24,19,4,22,29,-21.19150754815941
47,47,24,42,24,21,39,28.198874195443793
27,24,33,4,21,14,11,8.953546964930812
48,6,30,9,32,15,15,1.6162606126649113
50,9,21,45,21,25,40,27.04877767946836
25,24,50,29,28,26,6,6.2159283896148505
19,17,15,32,16,22,26,19.401129691945506
45,27,44,23,40,49,26,33.60899928487056
7,35,49,23,42,31,38,8.569515030065865
27,29,44,16,35,34,18,22.32668902663027
18,51,18,28,16,40,20,21.591598782435288
34,27,44,34,21,29,39,28.762727418220585
41,51,36,27,35,45,26,33.863414160855854
35,12,9,48,52,30,21,-10.58750569658953
27,42,43,23,33,24,37,32.17251442422652
9,20,42,39,39,26,21,1.6162606126649113
6,47,17,31,18,51,27,0.009885207023657526
52,23,47,45,8,45,40,-10.586875551616254
26,35,41,29,44,18,46,24.100097490126895
47,41,19,49,10,24,30,16.069975552780132
20,41,7,35,44,44,45,-21.18931343498791
8,16,19,45,36,43,14,9.914919338936176
52,26,20,38,27,10,13,12.96651596292652
45,7,35,22,23,20,37,26.5928714421189
30,44,35,43,10,41,39,16.087699467781277
41,44,12,44,40,44,16,15.756417953479962
38,33,4,10,23,29,23,4.143368357095542e-05
27,37,9,21,48,23,8,-10.587343411349535
32,46,24,5,27,39,21,10.726493395116636
30,50,4,5,16,22,29,5.0033934359084014e-05
9,42,40,37,26,11,28,1.6162606126649113
32,8,50,48,13,8,22,-21.18931546011341
39,36,25,47,7,24,20,-21.19187859052594
35,28,25,20,39,41,17,20.96895493493477
33,12,50,31,32,18,9,10.21173667792074
43,34,28,52,39,30,12,14.11401206995573
31,49,8,26,46,6,11,-21.18766737810291
7,45,17,20,15,27,15,8.569515030065865
16,40,19,45,31,23,33,20.902840947159312
34,33,5,50,15,12,32,0.009796561856404108
39,48,11,19,16,51,6,6.21592810231215
37,6,46,9,51,52,36,1.6162606126649113
33,36,52,17,23,49,36,27.14337160403759
17,33,3,27,52,44,37,5.0103964218256214e-05
12,46,25,36,4,4,16,5.00930613214731e-05
10,18,41,20,18,47,5,3.304708763997032
39,7,38,43,51,28,21,26.895903235717384
38,3,41,46,19,45,9,10.216962542484442
6,25,17,16,8,39,35,0.009885207023657526
46,4,43,43,24,41,45,23.456124443536527
29,51,3,14,43,30,26,5.0104451789132615e-05
7,5,47,4,11,8,30,-21.18981068639563
30,11,33,38,45,14,34,18.646704904919382
36,12,43,15,45,36,12,14.10940327955333
46,30,28,5,46,8,21,-21.191447952486843
17,7,24,38,47,27,26,22.3592113099759
14,11,4,32,45,6,28,5.0101662255544925e-05
42,33,11,42,50,8,19,-21.18931320609017
51,6,13,30,37,31,5,4.786426447374125
33,40,44,11,11,49,46,4.865260069662167
21,7,10,20,40,51,37,13.039716067974124
5,13,3,32,14,21,21,5.012396430112833e-05
52,13,25,18,13,7,31,-21.18931570062915
16,17,9,35,35,27,14,-10.587435315853915
46,36,26,33,16,13,24,17.073609449288686
46,10,16,30,35,42,9,10.211689682461328
28,26,6,49,17,7,40,-21.189315014291797
10,34,41,3,23,14,24,4.35801141196166
40,42,5,23,44,17,36,0.00979656186231505
14,39,44,46,16,5,14,0.009795606897548577
32,24,36,11,33,48,38,4.865260069662167
3,27,39,45,3,29,25,-21.65624254849112
19,28,43,21,19,3,18,5.010446323221955e-05
14,29,48,46,28,29,50,18.185422002680877
25,45,44,18,35,41,44,28.71551425599938
43,15,4,6,3,7,14,5.006795894074047e-05
45,13,43,15,37,22,18,22.173838837240726
49,45,31,27,34,12,23,15.807145691475935
34,39,5,23,6,17,21,-21.09292111966217
30,14,3,39,11,42,45,5.0104329749301574e-05
25,23,25,9,45,43,52,1.6162606126649113
30,37,13,29,31,36,10,11.405216743960352
20,32,34,43,22,40,15,18.378959637362136
12,36,8,34,7,23,31,-21.18945606445751
13,38,37,33,52,17,34,16.76396156449562
4,28,48,15,10,11,19,-21.1754204056832
21,17,12,7,24,7,45,-21.19053461649931
20,11,6,23,39,46,29,-21.189313631904323
37,11,31,32,12,8,43,-21.189315159096058
18,20,37,42,23,45,47,23.74492068711746
17,4,36,25,17,35,8,8.903511584154739
44,20,27,10,4,21,41,-21.191437952562346
32,6,11,23,12,3,50,5.010435334838537e-05
50,24,28,27,20,36,4,3.7374195631995812
32,23,16,32,24,22,45,21.295521723314412
40,11,22,23,21,8,23,-21.18931503979372
37,19,24,23,51,16,47,21.356915470145058
51,35,13,6,16,46,25,12.160789723833492
40,31,9,32,6,14,11,-21.187667373691983
51,48,36,16,14,31,13,15.279996806545888
13,48,36,9,32,38,17,1.6162606126649113
17,38,34,21,49,27,45,22.31660581051547
45,30,6,22,49,47,5,-21.17723691320568
5,43,20,18,15,44,12,-10.642264520520952
42,18,40,17,11,5,3,0.009444151277063403
21,10,45,9,23,22,26,1.6162606126649113
4,25,45,39,19,29,20,-21.1754204056832
25,29,22,40,21,45,30,28.050149043946682
13,36,18,27,49,50,34,16.766249663164945
33,44,23,23,19,3,49,5.010432938224345e-05
20,16,20,35,49,12,22,15.808127025960603
41,49,28,48,16,18,40,21.46295097769147
28,50,17,15,26,36,33,22.324603374166816
34,24,10,26,44,3,18,5.0104444007300565e-05
40,11,39,28,26,18,30,24.12016892581981
43,52,25,48,52,29,31,33.778740694408036
24,15,35,29,49,33,4,3.73741955293657
23,14,15,27,40,36,3,1.6137435845263963
52,17,20,40,19,19,27,24.609899863696057
39,16,7,22,13,13,35,-21.18931506174733
27,14,5,51,46,52,10,0.009805577333181414
31,7,23,17,12,9,46,-10.587424649962772
31,11,30,4,22,51,29,9.065226006807828
39,48,9,28,6,25,18,-21.189326810942003
10,13,3,28,19,26,48,4.143368357095542e-05
15,5,40,41,9,22,14,14.455307701748477
35,40,48,52,29,42,47,39.838632546215734
13,11,25,17,16,9,13,-10.58781885454075
27,22,33,40,24,29,4,3.7374195679137565
13,47,14,18,39,26,5,4.7863214637448035
16,32,19,12,52,50,16,18.965437702274322
50,23,12,14,47,35,51,15.810162022811918
43,13,10,22,14,41,28,13.041094540678765
37,24,27,14,13,25,35,18.250944129904674
36,12,28,13,17,14,45,18.37736970826921
13,50,37,10,36,18,16,3.304708763997032
23,32,45,35,50,18,13,15.47251386360357
25,17,47,42,45,15,49,19.948938245730773
7,44,3,17,22,51,41,5.014935080269866e-05
32,48,34,17,22,13,29,17.165124597244844
42,15,3,28,14,38,28,5.010432985166926e-05
41,29,12,4,5,6,34,-21.202278507493244
3,25,24,16,30,46,21,-21.644100847438054
3,8,24,24,19,36,13,-21.644100847438054
23,21,16,38,31,33,43,21.296951617835212
13,10,31,34,4,24,3,-21.648402919125118
18,52,15,31,33,7,49,-21.18932781554705
43,9,45,18,42,31,42,28.083663084007064
20,38,48,51,5,19,7,-21.177236973678575
36,38,31,14,11,10,20,12.89291141193804
26,31,32,31,28,12,30,15.807836488229597
7,33,26,9,27,26,18,1.6162606126649113
6,52,25,12,8,38,16,0.009885207023657526
41,5,13,31,30,50,25,17.13353716660352
52,47,17,26,51,30,19,22.23769896747226
27,3,21,11,12,32,39,4.865260069662167
13,47,46,34,44,17,35,16.76396156449562
19,13,17,52,4,23,49,-21.19150395051674
28,46,29,6,43,36,28,12.160789723833492
5,49,34,47,36,7,12,-21.188794676986795
46,42,7,47,4,13,22,-21.18931490669589
39,31,28,52,41,35,9,10.211735182158575
24,44,6,34,46,22,12,-21.189408455327182
42,50,29,34,37,26,11,12.911388883640708
36,6,39,39,49,34,49,26.20260753033649
48,36,42,11,23,38,37,4.865260069662167
38,26,23,28,40,39,31,31.026006433040877
23,11,9,20,25,22,23,-10.587504960741503
49,52,29,17,49,50,38,27.16255327433837
29,25,38,7,12,13,41,13.340820739141455
28,24,28,45,37,24,30,32.37747276672804
45,52,6,22,23,34,19,-21.18931325641469
41,42,27,19,32,11,48,14.418150915536074
28,29,48,7,5,3,8,5.01457336673542e-05
8,35,14,32,36,9,51,-10.587877253038634
52,38,44,36,25,52,17,20.967907663998606
44,21,4,43,46,33,20,5.010433488400726e-05
40,20,27,25,9,3,47,5.0104329849004596e-05
38,47,3,39,46,13,24,5.010432806023466e-05
41,31,50,11,17,46,50,4.865260069662167
23,46,18,28,42,17,6,6.215928352070578
45,14,51,47,22,43,26,30.177416939959617
40,18,27,8,14,48,30,14.811532534938463
44,38,43,41,16,21,29,21.80982342068689
23,16,33,23,30,6,50,-21.189314962845152
12,26,19,26,37,36,43,15.53283982115792
5,26,52,17,9,34,35,-10.639276470152451
29,38,46,47,17,29,14,16.72566615176535
38,47,52,50,44,46,35,45.79445877174127
43,45,10,48,51,15,42,12.996199783445585
9,29,51,47,48,42,15,1.6162606126649113
50,4,44,12,34,29,24,20.490314209278793
13,21,42,48,40,46,27,16.736710021075734
52,13,43,3,52,22,37,4.204136291679013
4,16,52,10,22,50,29,-21.1754204056832
34,38,14,47,38,37,41,18.646884519667573
37,18,25,27,3,26,5,-21.177236859307882
18,38,37,41,5,34,19,-21.188034844284985
43,26,17,7,22,41,42,13.419275111682117
16,20,36,50,3,28,17,-21.190336443038944
51,14,37,42,4,44,34,-21.19150742146642
47,46,32,41,52,9,52,-10.58750483892636
46,29,48,52,4,17,46,-21.191506991400644
42,51,4,22,24,26,3,5.015032715647619e-05
18,51,30,43,39,29,22,23.745310242429113
40,26,28,48,13,7,8,-21.17723685796263
9,23,49,9,39,41,25,1.6162606126649113
15,25,38,39,17,35,52,19.576266629800102
36,21,26,23,18,33,36,24.676010911176117
11,44,46,29,22,32,46,4.865260069662167
44,3,51,6,48,19,17,12.15623319223288
24,5,22,19,36,30,13,15.47319768484004
46,39,4,31,32,12,46,5.01043298354592e-05
39,37,31,16,48,28,35,26.006616866331814
23,23,35,19,18,47,36,24.61007904905897
28,37,24,32,6,23,41,-10.587713884022508
47,47,31,26,14,20,40,19.67833760017744
32,38,25,32,51,33,33,33.818355782442524
38,38,29,8,10,6,7,-21.178265783108202
38,38,34,3,5,23,47,-21.197849286065445
43,11,43,3,12,20,11,4.204136291679013
28,39,21,45,3,20,6,-21.177236858805205
46,34,20,18,26,31,11,12.91121852853458
52,19,32,42,11,42,29,16.866919685706826
14,39,14,4,51,8,9,-21.194760032408954
20,11,16,21,3,35,11,-21.187668795894563
45,31,7,11,15,19,20,-21.18943274110243
23,42,51,33,49,11,38,14.418327944171397
19,32,52,36,26,33,12,14.114143671242216
46,27,40,36,26,48,11,12.911388879291207
23,49,47,46,43,28,8,8.904111024463209
35,37,8,35,9,40,15,-21.189408440258475
49,29,22,21,31,14,13,15.82887231751446
12,42,7,40,45,43,47,-21.189465257189404
27,29,21,35,50,14,27,18.646850482766514
29,9,4,22,51,48,23,5.010433305737682e-05
42,45,9,34,42,38,12,-10.587644246624485
15,31,11,30,18,23,36,14.32524646521779
27,3,24,22,27,51,10,11.406303528579928
26,35,52,19,37,21,26,27.874942026662296
41,6,12,44,30,13,4,3.7294188764441847
15,31,43,52,21,31,30,19.52929852516895
10,51,32,20,42,50,24,3.304708763997032
13,18,36,37,41,16,33,16.711821199452753
43,19,44,22,50,50,13,15.472525856923209
38,32,18,24,16,51,33,21.463225759935057
7,11,50,45,42,27,28,8.569515030065865
29,37,32,20,7,42,45,-21.19187642640437
17,26,49,24,13,20,23,18.01460387197447
32,15,51,14,20,34,51,22.737188795074086
22,43,23,49,8,42,47,-10.586875337785447
30,37,22,24,44,49,20,25.527273422025573
23,39,32,14,29,5,7,0.00973914011673024
45,16,36,49,17,42,18,22.079083701677554
16,40,36,26,10,3,10,5.01503391447105e-05
12,41,41,52,38,16,4,3.7375932198343147
51,39,33,8,44,8,17,-21.189648675784614
31,45,21,31,19,21,38,25.688937212601143
38,43,43,47,23,25,49,31.192173678672592
5,44,38,5,17,12,22,-10.642264520520952
17,44,29,29,25,8,37,-21.189300664149872
43,31,52,25,45,5,16,0.009796686125063812
12,41,7,39,30,41,19,-21.189465257189404
8,38,4,34,9,39,24,5.01580717697083e-05
34,11,15,23,38,7,18,-21.189327041715877
28,50,50,46,49,50,5,4.765372573241052
32,19,52,32,20,12,16,15.756418606911783
16,3,46,52,9,30,30,14.961761053447084
7,28,51,10,33,43,19,3.3808156886308782
44,21,22,29,10,17,41,16.106755721992695
20,24,5,19,7,4,38,5.010437238988632e-05
26,13,34,34,13,43,16,18.07017425909862
52,27,8,52,41,23,47,-21.1893150240073
22,48,46,9,22,19,16,1.6162606126649113
33,50,50,45,35,8,3,-21.648379578855906
31,39,18,42,29,6,49,-21.189315023087175
45,27,3,33,50,24,7,5.015032711606205e-05
48,21,3,27,46,16,6,5.015032713737939e-05
40,27,52,21,38,17,8,8.904115456827807
14,51,7,12,17,22,19,-21.189539884293517
46,17,31,34,14,32,26,19.693508430745844
6,6,16,47,49,41,50,0.009885207023657526
16,52,9,37,52,31,50,-10.58751335006555
21,4,40,21,26,12,21,15.810018290802715
13,6,26,37,51,24,24,16.749339117590846
12,48,8,51,23,4,13,5.00930613214731e-05
25,36,44,14,34,4,42,5.0104451789132615e-05
11,26,35,8,37,16,22,4.865260069662167
19,8,30,12,26,27,38,20.470712959897735
52,36,52,10,48,40,3,1.6137056319907097
48,23,21,25,24,47,13,15.472500716743307
37,14,36,11,49,26,12,4.865260069662167
25,29,46,22,44,15,49,19.94971971778195
50,15,18,11,11,35,10,4.865260069662167
7,51,9,33,7,4,42,5.014935080269866e-05
19,33,20,10,26,18,17,3.304708763997032
35,8,45,48,17,50,19,22.195875947072185
43,49,36,13,46,24,11,12.908113793362647
17,3,34,36,17,17,35,20.361549283079604
20,14,43,37,16,6,50,-21.189313553042158
45,23,17,9,36,22,47,1.6162606126649113
8,16,23,50,40,6,14,-21.17833677845907
36,38,23,7,50,47,48,13.419275111682117
22,9,11,38,18,37,14,14.071479570785215
31,7,29,42,52,45,12,14.11460355071211
22,49,42,46,37,27,46,29.337859257541346
47,21,35,4,45,50,48,9.065226006807828
20,39,36,4,32,42,3,1.6155177979756734
20,50,48,31,41,49,10,11.391303759978205
37,46,15,5,33,4,6,5.0099679236701575e-05
32,45,17,45,25,33,17,20.96790608912778
9,45,43,14,41,35,23,1.6162606126649113
10,18,27,14,29,35,30,3.304708763997032
11,42,36,36,22,23,31,4.865260069662167
30,21,10,35,31,4,33,5.0104329875873335e-05
47,9,21,49,28,34,16,19.608404267640356
13,52,8,23,48,23,37,-21.189442041676685
30,23,4,23,37,11,30,5.010432939023746e-05
46,43,24,47,35,15,27,19.950652046802855
35,18,13,38,38,16,24,16.96403516149813
49,45,21,20,3,23,17,-21.19033442528762
46,35,6,25,9,30,30,-21.189315031963645
32,25,20,34,3,28,35,-21.190334244347188
37,10,11,51,14,36,44,14.400772950187793
45,40,38,26,10,27,36,16.08772380411151
31,52,27,30,33,22,34,29.667642941395727
14,38,8,23,8,44,6,-21.177250339080505
33,36,37,4,21,34,29,9.065226006807828
8,16,38,15,19,13,28,9.957058615410805
40,27,33,27,26,5,51,0.009796561857825169
46,34,11,14,39,13,41,13.960258235444531
10,18,30,37,22,30,44,3.304708763997032
43,8,12,7,28,21,17,13.354071585296541
34,42,17,29,12,40,45,17.490067284709486
49,12,34,21,42,5,52,0.009796561791627596
9,28,19,14,4,20,20,-21.191168928462666
22,6,49,13,44,17,15,18.485295562435205
18,45,15,34,28,32,18,19.678738035471223
48,43,51,29,13,6,49,-21.18931502437427
52,22,9,34,46,35,14,-10.587436865130302
34,38,23,35,49,27,27,30.897384592815193
13,6,33,47,4,24,17,-21.190717657906518
42,34,9,15,5,9,14,-21.189408567177946
7,19,49,26,41,9,42,-21.17789522220714
16,39,39,40,20,45,17,19.60864107077809
30,35,26,45,52,34,34,35.11600201243681
42,48,32,37,34,48,11,12.911388878000952
45,22,9,5,23,30,12,-10.592040027737013
31,40,4,3,41,16,6,0.00841213660105089
15,5,24,43,51,27,38,19.608622483542774
49,41,51,35,3,41,22,-21.190332808332386
14,30,14,50,21,30,15,16.88826387266447
17,4,7,20,20,29,22,-21.189307365410162
14,50,47,37,37,41,49,18.185422002680877
42,44,48,24,50,8,27,-21.189315018686067
50,41,28,16,30,44,11,12.909966822116475
18,39,39,32,28,10,9,10.156747090523389
36,34,7,42,45,21,17,-21.189299601412422
16,4,28,32,8,16,38,-10.586878816612426
21,24,24,8,33,21,25,14.795911195362516
43,13,9,43,21,4,8,5.015032738841341e-05
43,11,42,8,44,10,44,12.664285614985143
13,43,47,39,35,20,4,3.737530873014403
9,21,28,32,28,8,38,-21.191654990275616
17,44,41,13,14,12,32,15.628107463948929
29,23,17,10,45,30,37,3.304708763997032
9,18,32,18,43,33,27,1.6162606126649113
23,17,23,20,17,37,4,3.7374206293100296
19,45,10,8,34,12,5,4.790338477334651
33,37,44,41,20,31,24,27.228764645500526
9,3,22,45,18,42,23,1.6162606126649113
32,10,42,6,40,43,40,12.160789723833492
48,36,42,41,37,25,52,33.83785714790631
8,28,6,30,50,25,33,-21.17833677845907
12,10,44,33,25,32,31,15.53283982115792
39,29,22,39,49,9,17,-10.587485861798607
51,14,41,4,18,15,52,9.065226006807828
16,44,17,49,4,39,9,-21.191152892940227
3,28,38,6,13,45,29,-21.644100847438054
30,50,31,49,50,47,9,10.21173519476563
47,30,11,37,20,7,26,-21.189315012982277
18,17,31,21,7,25,27,-21.191884819996215
6,7,23,40,17,21,38,0.009885207023657526
11,3,12,38,41,15,9,4.865260069662167
46,31,5,47,39,25,40,0.009796561854034215
9,8,44,51,52,35,18,1.6162606126649113
16,22,35,15,24,10,15,12.952631142569341
20,24,39,30,40,51,40,26.440773225329778
37,28,8,30,7,16,16,-21.1892996014582
35,48,18,52,30,7,46,-21.189315023987465
37,18,42,40,39,34,13,15.472496118501553
21,16,38,35,30,6,13,-21.189408617900135
19,30,34,46,44,30,52,25.146662240792637
28,5,14,48,13,15,36,16.738208845977567
5,32,26,31,38,38,9,-10.634716103865976
48,50,21,49,27,43,37,28.21113758997574
14,22,35,42,30,51,8,8.904745487831576
24,7,50,10,29,51,9,3.304708763997032
43,22,27,34,18,39,16,19.60643035409114
39,18,42,34,17,18,28,22.480720960974754
4,28,5,32,49,44,19,4.978556816008665e-05
8,18,22,49,42,48,31,9.957058615410805
12,12,24,11,3,32,29,-21.19330519628232
7,43,17,32,7,51,20,-21.17789522220714
44,9,25,3,9,44,27,4.204136291679013
3,52,8,8,39,42,48,-21.64581202167629
51,21,42,20,50,27,40,31.55736941030638
52,21,43,21,49,18,46,24.1021457097328
52,23,33,19,28,30,45,29.925550345257633
27,39,29,15,27,31,13,15.472830001994815
12,51,44,5,11,5,12,6.059350388593473
39,19,41,27,42,45,31,39.81535524888238
33,3,39,37,46,13,19,17.112633711076302
17,39,42,21,36,8,39,-21.189300664149872
7,19,32,43,40,20,13,8.569515030065865
15,50,33,5,37,47,38,10.726493395116636
50,16,25,39,31,46,30,33.82308902009731
